lat,lng
52.42361,13.26155
52.580733,13.292214
52.442565,13.50769
52.48472,13.406503
52.50367,13.410065
52.509496,13.47377
52.538583,13.384287
52.529142,13.385403
52.529065,13.385328
52.513595,13.391019
52.454366,13.291547
52.4659,13.28967
52.4683,13.30071
52.49964,13.382852
52.512181,13.327091
52.511637,13.320877
52.543743,13.352325
52.544407,13.35126
52.43032,13.16217
52.430145,13.237393
52.443961,13.23637
52.42925,13.31652
52.437487,13.317262
52.425429,13.35853
52.425359,13.35822
52.426072,13.356448
52.426883,13.356264
52.426853,13.356013
52.426032,13.357745
52.427568,13.358661
52.429481,13.530074
52.431819,13.533762
52.432084,13.534196
52.431119,13.529105
52.433262,13.530127
52.431989,13.528301
52.431602,13.539094
52.433262,13.530127
52.493201,13.525493
52.488235,13.534097
52.508559,13.52677
52.537373,13.605998
52.45779,13.39308
52.455743,13.394478
52.455562,13.394606
52.48465,13.43521
52.494022,13.446336
52.478643,13.42332
52.512429,13.419593
52.495086,13.458516
52.5039,13.452651
52.509469,13.473707
52.523742,13.486348
52.52374,13.48628
52.53744,13.45197
52.55804,13.4394
52.557511,13.441803
52.542455,13.384045
52.538515,13.384342
52.538583,13.384287
52.529028,13.380472
52.530478,13.377936
52.532492,13.38321
52.530712,13.380602
52.530207,13.3808
52.528405,13.381037
52.515139,13.397127
52.51413,13.396351
52.512613,13.395224
52.513035,13.395762
52.512708,13.415755
52.515431,13.414474
52.44796,13.28563
52.451738,13.357473
52.452526,13.289679
52.447128,13.280973
52.44984,13.288324
52.449873,13.284787
52.454695,13.288748
52.454201,13.288999
52.453657,13.290542
52.454051,13.293278
52.454811,13.295818
52.456455,13.296463
52.45673,13.29592
52.457573,13.297107
52.457547,13.296307
52.454729,13.299056
52.457754,13.297061
52.45272,13.27759
52.451851,13.288264
52.446914,13.281792
52.45115,13.29631
52.48296,13.28064
52.463041,13.298896
52.46804,13.31013
52.48551,13.33823
52.483111,13.393647
52.493381,13.388865
52.493381,13.388865
52.50052,13.35913
52.5179,13.325186
52.515014,13.323731
52.517158,13.322742
52.513794,13.323496
52.513937,13.322055
52.516626,13.323559
52.513285,13.323846
52.512979,13.320029
52.516298,13.327926
52.51213,13.327181
52.511992,13.327231
52.513923,13.321934
52.512343,13.324407
52.512212,13.324397
52.511773,13.326092
52.512342,13.329624
52.52444,13.303832
52.526815,13.305801
52.545175,13.351628
52.543346,13.350656
52.543055,13.349864
52.553808,13.359421
52.55322,13.36024
52.553675,13.360464
52.545436,13.37233
52.52461,13.379595
52.52461,13.379595
52.525212,13.379808
52.581846,13.28849
52.456931,13.526444
52.507967,13.450098
52.527079,13.383217
52.525369,13.381742
52.525968,13.383593
52.52508,13.384384
52.522913,13.384516
52.523291,13.391138
52.50997,13.389749
52.518435,13.38648
52.519881,13.391731
52.520318,13.395124
52.519256,13.391713
52.520326,13.394219
52.519583,13.392697
52.520485,13.394578
52.518451,13.393583
52.518452,13.393584
52.516458,13.393377
52.514603,13.388964
52.517883,13.393655
52.512259,13.387564
52.52872,13.39678
52.523368,13.393463
52.521033,13.402774
52.458782,13.306181
52.457764,13.299544
52.485647,13.354632
52.491184,13.403442
52.490958,13.395597
52.505182,13.377937
52.50619,13.37892
52.490828,13.358832
52.491671,13.360358
52.499589,13.332709
52.496565,13.334303
52.50435,13.330285
52.504682,13.329643
52.49819,13.33003
52.49819,13.33003
52.50695,13.328348
52.507399,13.329039
52.508787,13.328079
52.503421,13.3378
52.501756,13.355802
52.501561,13.352361
52.511643,13.314918
52.511944,13.316164
52.511893,13.31615
52.521437,13.329307
52.521476,13.328758
52.522966,13.320038
52.52413,13.324598
52.54581,13.35543
52.45852,13.310438
52.45879,13.32471
52.489572,13.321725
52.499621,13.294858
52.519548,13.396537
52.545335,13.35506
52.455658,13.530482
